1364,796,5,18,16
1365,335,522,20,11
1366,670,654,23,25
1367,457,87,11,25
1368,932,750,28,23
1369,494,15,14,12
1370,894,60,23,12
1371,781,446,12,14
1372,506,132,27,28
1373,119,718,26,15
1374,65,109,14,10
1375,66,773,26,14
1376,655,246,21,26
1377,325,768,13,14
1378,556,691,7,4
1379,859,220,27,13
1380,435,542,28,23
1381,101,16,16,23
1382,928,190,10,19
1383,57,970,21,16
1384,553,927,22,23
1385,687,507,19,27
1386,604,534,28,27
1387,751,652,15,26
1388,448,853,18,15
1389,539,22,26,20
1390,190,458,15,11
1391,44,255,20,11
1392,74,776,19,22
1393,142,815,25,14
1394,888,234,14,14
1395,734,174,28,26
1396,217,293,27,23
1397,11,400,23,27
1398,122,624,23,25
1399,269,668,22,11
1400,175,918,10,5
1401,348,667,16,21
1402,41,383,22,18
1403,633,766,26,10
1404,673,176,29,27
1405,974,461,14,19
1406,331,565,23,12
1407,600,437,13,26
1408,348,24,16,28
1409,587,561,23,23
1410,766,114,15,10
1411,877,70,27,17
